experiment_id,nsc,highest_tested_concentration,cell_line,log_ec50,response_zero,response_inflection,hill_slope,log_ic50
5158,157387,1.00E-05,NCI-H128,-4.894772816,31.75764956,100.9784407,-4.929564522,-5
39705,768539,1.00E-05,NCI-H128,-12.50825129,0.3675232,98.54628656,2.126588942,-5
39243,768073,1.00E-05,NCI-H128,-5.417421703,50,95.29776436,-2.863773052,-5
8131,620634,1.00E-05,NCI-H128,-9.140036345,7.234107436,94.03910639,4.27303028,-5
42631,773230,1.00E-05,NCI-H128,-0.065625959,-184.4841715,104.7279701,-0.295277399,-5
25087,759823,1.00E-05,NCI-H128,-4.517304542,1.821163427,101.3558273,-0.971138414,-5
3681,118218,1.00E-05,NCI-H128,-4.989705397,13.18616783,101.5633187,-2.811325741,-5
27815,761390,1.00E-05,NCI-H128,-4.979992187,16.09389057,99.37715197,-4.609638107,-5
2514,59813,1.00E-05,NCI-H128,-4.241640191,-5.498854528,99.2187621,-2.016046158,-5
20942,757851,1.00E-05,NCI-H128,-18.76028595,0.726538231,102.4501678,0.305110705,-5
42477,773149,1.00E-05,NCI-H128,-18.84688918,0.758726674,101.2495079,0.947274074,-5
11089,741899,1.00E-05,NCI-H128,-3.331655969,-46.7665479,109.3444844,-0.441628049,-5
1816,32065,1.00E-05,NCI-H1341,-14.06286165,-27.07895116,98.49309316,0.276789915,-5
414,1390,1.00E-05,NCI-H1341,-15.54674625,-49.9045381,102.3404963,0.159854648,-5
1271,19893,1.00E-05,NCI-H1341,-4.852397631,27.04494796,94.83630014,-3.774652529,-5
1193,18509,1.00E-05,NCI-H1341,-9.646269548,0.996656079,90.78967885,4.354074697,-5
2205,45388,1.00E-05,NCI-H1341,-4.831993561,25.7558055,99.62545516,-1.616382526,-5
3294,92859,1.00E-05,NCI-H1341,-18.28794328,5.829939937,115.3918186,0.071092291,-5
6880,362856,1.00E-05,NCI-H1341,-16.7167525,-69.74929706,102.6298379,0.169036737,-5
102,750,1.00E-05,NCI-H1341,-12.79803729,-6.756380014,96.92043033,0.364784186,-5
3060,79037,1.00E-05,NCI-H1341,-4.142940789,-7.408572474,93.03968826,-2.036112549,-5
7036,409962,1.00E-05,NCI-H1341,6.75547822,0.263765734,100.3123527,-0.232925751,-5
1505,26271,1.00E-05,NCI-H1341,-12.50402552,0.369238172,97.07075997,2.087500518,-5
2670,63878,1.00E-05,NCI-H1341,-4.72158587,2.863349214,100.9641474,-0.874914791,-5
2748,66847,1.00E-05,NCI-H1341,-18.63568554,1.777068038,106.4110796,0.108647486,-5
5237,169780,1.00E-05,NCI-H1341,-18.79245455,0.642617013,106.5911148,0.920219302,-5
9926,713563,1.00E-05,NCI-H1341,-2.360963148,-89.11819533,102.8329908,-0.520646639,-5
10233,719344,1.00E-05,NCI-H1341,6.7864809,0.248029341,104.0342456,-0.831536418,-5
11552,747972,1.00E-05,NCI-H1341,-12.31239418,0.390501753,100.0708854,0.512669702,-5
2127,38721,1.00E-05,NCI-H1341,-4.801810286,26.29166962,99.25889526,-4.161769095,-5
1427,25154,1.00E-05,NCI-H1341,-18.79427794,-167.0031252,108.4933562,0.115301209,-5
2904,71423,1.00E-05,NCI-H1341,-12.21547494,-52.47132605,98.00899435,0.374733014,-5
4930,138783,1.00E-05,NCI-H1341,-12.52369581,0.362277726,97.03895091,2.234077735,-5
6340,241240,1.00E-05,NCI-H1341,-0.973170696,-138.1314304,96.15800872,-0.337618994,-5
6725,312887,1.00E-05,NCI-H1341,-3.488917757,-37.64480745,93.13533329,-0.926526229,-5
10389,719627,1.00E-05,NCI-H1341,-13.26982075,-15.71920924,101.8173079,0.296155035,-5
20654,757441,1.00E-05,NCI-H1341,-6.589137522,50,111.6884091,-0.300179275,-5
982,14229,1.00E-05,NCI-H1341,-4.052451231,-16.52767089,98.84531693,-0.779904651,-5
11708,747974,1.00E-05,NCI-H1341,-5.308021174,27.78550614,100.0767049,-1.042284815,-5
25969,760766,1.00E-05,NCI-H1341,-4.475889739,-7.111213158,100.0816959,-0.807151455,-5
12491,754143,1.00E-05,NCI-H1341,-8.968290356,0.090420198,92.86747133,-3.323422648,-8.81697001
11319,745750,1.00E-05,NCI-H1341,-5.355371476,50,101.3507266,-1.773201114,-5
8056,616348,1.00E-05,NCI-H1341,-5.004912863,30.00344759,98.40723022,-11.69868208,-5
6206,226080,1.00E-05,NCI-H1341,-5.588113957,28.75558743,108.5613055,-0.088705929,-5
10467,721517,1.00E-05,NCI-H1341,6.78482559,0.247705579,106.5771619,-0.86463663,-5
11786,749226,1.00E-05,NCI-H1341,-4.582359985,-1.962810435,103.7837261,-1.414859782,-5
16410,755773,1.00E-05,NCI-H1341,-3.007666967,-55.50478836,97.62106043,-0.500966716,-5
16097,755769,1.00E-05,NCI-H1341,-4.804228113,-11.5748522,93.52877378,-1.430009627,-5
18057,756648,1.00E-05,NCI-H1341,-5.278260778,39.19901701,99.59980138,-1.397961575,-5
18917,756660,1.00E-05,NCI-H1341,-4.510957023,6.09242363,97.05154481,-2.060322917,-5
27585,761387,1.00E-05,NCI-H1341,-4.735932821,11.50527554,98.06032093,-1.184395585,-5
8839,679828,1.00E-05,NCI-H1341,-18.75754713,0.725187687,101.327869,0.331794636,-5
19232,756874,1.00E-05,NCI-H1341,-4.17627803,-3.315699817,93.82901153,-2.77147554,-5
16254,755771,1.00E-05,NCI-H1341,-4.552695989,14.4719592,96.3753287,-3.587317226,-5
16332,755772,1.00E-05,NCI-H1341,-12.05528474,3.990272947,103.3359989,0.30904956,-5
18524,756654,1.00E-05,NCI-H1341,6.79696559,0.253590603,100.8532185,-0.757072065,-5
20655,757441,1.00E-05,NCI-H1341,-6.511085644,50,117.5424237,-0.335563218,-5
23135,758591,1.00E-05,NCI-H1341,-3.603365415,-34.10122849,95.47594017,-0.846124043,-5
23761,759094,1.00E-05,NCI-H1341,-5.764598217,50,102.057866,-1.969544506,-5
23838,759095,1.00E-05,NCI-H1341,-3.759726037,-0.205689867,96.53082432,-6.975352371,-5
25868,760765,1.00E-05,NCI-H1341,-3.211038455,-48.15704675,97.25481909,-0.54285046,-5
26259,760843,1.00E-05,NCI-H1341,-4.577457916,8.270141235,97.53269609,-1.927865901,-5
26495,761070,1.00E-05,NCI-H1341,-4.542436298,7.954443008,95.71735116,-2.102351591,-5
28520,761879,1.00E-05,NCI-H1341,-4.504350543,4.069056621,97.87994039,-1.616455946,-5
16956,755980,1.00E-05,NCI-H1341,-4.531410002,6.779655145,100.7188002,-2.179223674,-5
28287,761693,1.00E-05,NCI-H1341,-4.986597345,23.43243065,97.13998745,-9.915510127,-5
11012,741078,1.00E-05,NCI-H1341,6.78372753,0.250191349,104.4997238,-0.818598785,-5
14059,754362,1.00E-05,NCI-H1341,6.78684676,0.260061455,103.4471837,-0.69623279,-5
14920,755400,1.00E-05,NCI-H1341,-4.675005354,16.01948343,102.1884734,-1.545018665,-5
21021,758005,1.00E-05,NCI-H1341,-4.297146392,-5.400892204,96.07524478,-1.196243418,-5
21726,758248,1.00E-05,NCI-H1341,-5.372474255,50,98.23516268,-1.893790592,-5
20865,757444,1.00E-05,NCI-H1341,12.85220029,-536.7688148,100.2326227,-0.084401059,-5
27119,761215,1.00E-05,NCI-H1341,-1.335054071,-118.5123243,100.8464148,-0.306543802,-5
26103,760841,1.00E-05,NCI-H1341,-18.73981349,0.772899471,106.4422604,0.183887334,-5
29460,762521,1.00E-05,NCI-H1341,-4.669953607,10.20544876,97.75087124,-1.564243444,-5
6207,226080,1.00E-05,NCI-H1341,-8.154995301,-25.64143874,177.5766833,-0.046033089,-5
14841,755389,1.00E-05,NCI-H1341,-4.621772613,-24.28835336,93.47245236,-1.11698448,-5
21568,758246,1.00E-05,NCI-H1341,-4.86014841,5.78659644,90.48163015,-2.379937006,-5
5081,142784,1.00E-05,NCI-H1341,-18.72046941,0.857584037,103.0315857,0.141191233,-5
12333,752840,1.00E-05,NCI-H1341,-12.32580131,0.363253072,97.78509966,0.478012333,-5
15236,755404,1.00E-05,NCI-H1341,-12.32806356,0.331772082,97.68929135,0.483830135,-5
12254,752493,1.00E-05,NCI-H1341,-12.49785936,-2.585277982,99.6736185,0.348052804,-5
21963,758251,1.00E-05,NCI-H1341,-4.970541068,7.204947617,102.6494921,-1.910443879,-5
14999,755401,1.00E-05,NCI-H1341,-13.8396767,-24.12570279,100.6949846,0.279887589,-5
17271,755984,1.00E-05,NCI-H1341,-4.18368107,1.072668418,90.05998623,-3.186927479,-5
18995,756661,1.00E-05,NCI-H1341,-4.102301074,-10.96143015,92.57621851,-1.424726424,-5
19618,756879,1.00E-05,NCI-H1341,-5.105582855,18.55703182,101.5583479,-1.587740341,-5
18135,756649,1.00E-05,NCI-H1341,-18.78906419,0.625832916,103.7651261,0.908693715,-5
20786,757443,1.00E-05,NCI-H1341,-12.32838846,0.571185159,95.82652303,0.467208656,-5
17374,755986,1.00E-05,NCI-H1341,-2.758543018,-72.25468726,100.1572291,-0.626879592,-5
17899,756646,1.00E-05,NCI-H1341,-3.892873543,-0.196224241,95.35207441,-5.541526269,-5
12176,751549,1.00E-05,NCI-H1341,-4.90710929,6.022899156,95.31702104,-2.054867569,-5
12960,754348,1.00E-05,NCI-H1341,-4.698558101,-11.07592777,94.54012798,-1.031796842,-5
18213,756650,1.00E-05,NCI-H1341,-12.52170899,0.371620498,96.53129493,2.14702943,-5
29090,762381,1.00E-05,NCI-H1341,-4.629990769,5.01931188,96.10002078,-1.371801636,-5
14763,755388,1.00E-05,NCI-H1341,-18.04191281,8.674806846,121.852174,0.059272396,-5
27276,761217,1.00E-05,NCI-H1341,-3.259719072,-48.93827676,100.3255343,-0.557996355,-5
19386,756876,1.00E-05,NCI-H1341,-4.759537289,26.61339252,98.40309659,-4.477603442,-5
22585,758484,1.00E-05,NCI-H1341,-13.51221711,-18.0850157,97.16713202,0.341445533,-5
11245,744009,1.00E-05,NCI-H1341,-18.74324999,0.728498954,102.1266537,0.185297353,-5
27507,761386,1.00E-05,NCI-H1341,-4.898083309,16.7911607,96.7088633,-2.246731429,-5
15942,755767,1.00E-05,NCI-H1341,-4.694743447,8.652722985,98.32393625,-1.409587936,-5
18290,756651,1.00E-05,NCI-H1341,-2.641662139,0.04916568,98.70782361,-3.182636706,-5
2592,62343,1.00E-05,NCI-H1341,-18.79311483,0.725381685,102.804757,0.71547091,-5
33007,764582,1.00E-05,NCI-H1341,-4.551340765,7.923397672,97.86175882,-2.181593806,-5
33392,764755,1.00E-05,NCI-H1341,-4.63873663,16.24983871,98.62067509,-3.315338083,-5
33469,764756,1.00E-05,NCI-H1341,-4.948455066,33.51299697,96.85989936,-5.214003519,-5
35625,766118,1.00E-05,NCI-H1341,-4.566080121,-22.44457871,100.0453516,-0.849068132,-5
32468,764488,1.00E-05,NCI-H1341,-20.47467103,-120.4647252,97.18514706,0.127963902,-5
30543,763758,1.00E-05,NCI-H1341,-18.73614962,0.688406678,102.9847581,0.194342273,-5
30851,763931,1.00E-05,NCI-H1341,-2.869727998,0.054211239,98.34692432,-0.927488062,-5
31390,764042,1.00E-05,NCI-H1341,2.047827689,-257.4405944,100.0313897,-0.226342131,-5
36164,766819,1.00E-05,NCI-H1341,-17.03281291,-72.96452534,105.7828832,0.132731532,-5
36318,766821,1.00E-05,NCI-H1341,-4.272624339,0.420143705,96.83053284,-2.95793339,-5
36857,766991,1.00E-05,NCI-H1341,-5.927471357,50,93.51718448,-1.023323681,-5
29091,762381,1.00E-05,NCI-H1341,-4.914319531,0.923843374,97.46249381,-2.226572753,-5
34624,765673,1.00E-05,NCI-H1341,-2.87524493,0.077970734,100.3101294,-0.94588281,-5
9616,703081,1.00E-05,NCI-H1341,-18.73760748,0.704360222,103.4633895,0.220043693,-5
29850,763094,1.00E-05,NCI-H1341,-4.466647458,0.850897485,98.02144407,-1.207155473,-5
34701,765694,1.00E-05,NCI-H1341,3.346204063,-307.8179566,98.69602558,-0.209933882,-5
34932,765776,1.00E-05,NCI-H1341,-4.806784502,9.554056168,94.73399746,-1.089926752,-5
36087,766811,1.00E-05,NCI-H1341,-18.69631618,1.054050676,104.434321,0.123639597,-5
32391,764487,1.00E-05,NCI-H1341,-4.646421918,10.78477356,101.0601385,-1.979974386,-5
32776,764579,1.00E-05,NCI-H1341,6.79055294,0.244913567,103.0079922,-0.845647061,-5
31775,764134,1.00E-05,NCI-H1341,-25.39554437,-213.085732,222.8778082,0.020815898,-5
36010,766288,1.00E-05,NCI-H1341,-4.439442959,-0.675423355,101.159747,-1.198436675,-5
30312,763527,1.00E-05,NCI-H1341,-4.609120056,11.84341928,102.8456988,-2.716538197,-5
34470,765632,1.00E-05,NCI-H1341,-4.691602568,14.70751357,103.5926615,-2.428047107,-5
19773,757105,1.00E-05,NCI-H1341,-18.80793455,0.693416549,109.3010936,0.893906232,-5
37781,767598,1.00E-05,NCI-H1341,8.79438622,0.270208677,109.5995946,-0.901912689,-5
39013,768070,1.00E-05,NCI-H1341,-5.592381518,50,104.5876037,-1.185859863,-5
39090,768071,1.00E-05,NCI-H1341,6.78343519,0.235316395,106.2087356,-0.917017808,-5
40245,771651,1.00E-05,NCI-H1341,6.78371518,0.233304775,109.8343325,-0.931860427,-5
40091,771649,1.00E-05,NCI-H1341,5.20800589,-231.1983222,106.2023964,-0.145366744,-5
41477,772563,1.00E-05,NCI-H1341,11.27516759,-590.9481745,94.62723301,-0.110920642,-5
41554,772564,1.00E-05,NCI-H1341,-4.795953415,29.33406381,101.5206399,-5.002945216,-5
42863,773262,1.00E-05,NCI-H1341,-8.938811206,-108.4777066,291.1893169,-0.033320793,-5
38243,767896,1.00E-05,NCI-H1341,-4.58993576,10.29768288,101.8194142,-2.454566455,-5
38782,768011,1.00E-05,NCI-H1341,-4.994039162,27.75127801,101.0374102,-5.370978967,-5
38859,768068,1.00E-05,NCI-H1341,-3.919614708,-9.84784531,110.3176127,-0.358845355,-5
38936,768069,1.00E-05,NCI-H1341,-4.23991688,-8.535624172,110.1013127,-0.586872879,-5
42093,772991,1.00E-05,NCI-H1341,-18.73819737,0.718809502,102.2310822,0.183798195,-5
40322,771652,1.00E-05,NCI-H1341,-4.640654728,13.65949217,93.96564009,-2.418748996,-5
38474,767951,1.00E-05,NCI-H1341,-6.770184694,50,98.3895114,-0.553598806,-5
9383,701554,1.00E-05,NCI-H1341,-4.746708667,25.52074784,100.3830636,-4.47837154,-5
23994,759178,1.00E-05,NCI-H1341,-12.30794624,0.342162232,100.386714,0.442356906,-5
24227,759323,1.00E-05,NCI-H1341,-13.51865141,-19.15702151,100.0916231,0.292105313,-5
5159,157387,1.00E-05,NCI-H1341,-4.4892588,7.267143835,97.48870991,-2.566448262,-5
39244,768073,1.00E-05,NCI-H1341,-1.808702918,-108.8143648,106.3909758,-0.330339083,-5
39321,768100,1.00E-05,NCI-H1341,-4.714625793,11.24566483,102.3141173,-1.368168654,-5
39629,768536,1.00E-05,NCI-H1341,-4.791810563,26.72861609,100.2524275,-4.362375748,-5
8132,620634,1.00E-05,NCI-H1341,-3.130084661,9.106840868,98.88358706,-1.006413561,-5
42632,773230,1.00E-05,NCI-H1341,-4.194825311,-7.42088643,98.66686145,-2.000448176,-5
16722,755892,1.00E-05,NCI-H1341,6.7903009,0.251878818,102.9363463,-0.778225086,-5
2515,59813,1.00E-05,NCI-H1341,-18.38172928,5.101173789,111.1256626,0.08449903,-5
11090,741899,1.00E-05,NCI-H1341,-4.874225357,25.12518339,99.7693824,-1.529091893,-5
24150,759254,1.00E-05,NCI-H1341,-18.70281481,1.026790259,102.9064304,0.133517301,-5
1817,32065,1.00E-05,NCI-H1417,-18.79366039,0.684227878,106.0001394,0.867415549,-5
1272,19893,1.00E-05,NCI-H1417,6.79381614,0.242499861,101.5438235,-0.866466958,-5
1194,18509,1.00E-05,NCI-H1417,-12.71237518,-6.17756816,99.63722733,0.310796463,-5
883,13875,1.00E-05,NCI-H1417,-18.73547748,0.684815089,103.9720515,0.205415344,-5
3450,102816,1.00E-05,NCI-H1417,-5.206461914,50,108.7493652,-0.808710639,-5
7037,409962,1.00E-05,NCI-H1417,-2.796850983,-69.48541875,102.994373,-0.473882632,-5
1506,26271,1.00E-05,NCI-H1417,-4.073373886,-13.1302777,98.50435577,-1.679413756,-5
3839,122758,1.00E-05,NCI-H1417,-18.7409206,0.687786945,102.3659353,0.226284551,-5
5238,169780,1.00E-05,NCI-H1417,-18.7399868,0.728392168,101.7447072,0.181977608,-5
6027,218321,1.00E-05,NCI-H1417,-18.75183218,0.755019255,100.7401533,0.198495672,-5
9927,713563,1.00E-05,NCI-H1417,-18.79721085,0.657169022,100.6343754,0.833731786,-5
10312,719345,1.00E-05,NCI-H1417,-2.250693764,-20.95250463,99.81721193,-0.616042472,-5
571,3088,1.00E-05,NCI-H1417,-3.782062122,-271.3506081,97.34314372,-0.742840394,-5
2905,71423,1.00E-05,NCI-H1417,-12.34513483,0.379788914,99.36487038,0.778463038,-5
20656,757441,1.00E-05,NCI-H1417,-5.675475654,50,98.61065674,-1.226198732,-5
10005,715055,1.00E-05,NCI-H1417,-4.555294849,10.16351909,96.79031662,-2.635893903,-5
17375,755986,1.00E-05,NCI-H1417,-13.01267941,-11.24890098,102.6081409,0.28515822,-5
10779,732517,1.00E-05,NCI-H1417,-2.882978938,0.325083582,100.3692535,-0.919343548,-5
10935,737754,1.00E-05,NCI-H1417,-4.780646393,24.58521486,98.14759998,-3.941042662,-5
11169,743414,1.00E-05,NCI-H1417,-3.954738677,-18.55405939,96.75957474,-1.421459565,-5
11709,747974,1.00E-05,NCI-H1417,-12.33630935,0.388035846,98.8893821,0.670510864,-5
27895,761431,1.00E-05,NCI-H1417,-9.486200468,-5.390671392,100.9493902,1.223392404,-5
12492,754143,1.00E-05,NCI-H1417,-9.129543785,0.004897488,97.02592692,-2.500286958,-8.81697001
10468,721517,1.00E-05,NCI-H1417,-18.79468081,0.712304831,105.8344863,0.766049145,-5
11397,747599,1.00E-05,NCI-H1417,-4.937433093,1.771290489,100.3232873,-2.409321605,-5
16411,755773,1.00E-05,NCI-H1417,6.7902812,0.259086203,102.7791943,-0.748873919,-5
16098,755769,1.00E-05,NCI-H1417,-4.330084662,-4.47651489,101.5580129,-1.513058473,-5
18058,756648,1.00E-05,NCI-H1417,-4.121717486,-14.06532346,101.6220554,-1.305260745,-5
18918,756660,1.00E-05,NCI-H1417,-18.75318228,0.711449998,101.4529038,0.279638489,-5
24855,759675,1.00E-05,NCI-H1417,-5.732335904,50,102.4982655,-1.03387875,-5
24933,759676,1.00E-05,NCI-H1417,-6.2820042,50,98.23683692,-0.825377951,-5
27586,761387,1.00E-05,NCI-H1417,-4.288702608,-5.757955169,101.578788,-1.630532467,-5
28678,761931,1.00E-05,NCI-H1417,-5.015529783,16.29065361,97.86164973,-1.182356734,-5
19233,756874,1.00E-05,NCI-H1417,-1.815250757,-35.06314407,99.15942321,-0.561324874,-5
18448,756653,1.00E-05,NCI-H1417,6.78508245,0.259176962,105.1676788,-0.765776942,-5
20657,757441,1.00E-05,NCI-H1417,-5.792193944,50,103.9475142,-1.20028832,-5
21101,758006,1.00E-05,NCI-H1417,-18.424905,4.509045262,112.9872665,0.081076795,-5
23136,758591,1.00E-05,NCI-H1417,-18.74618695,0.705719974,100.5338338,0.208361842,-5
23762,759094,1.00E-05,NCI-H1417,-4.984366623,34.64266736,101.7626592,-2.40048374,-5
23839,759095,1.00E-05,NCI-H1417,-18.79316388,0.690704529,105.2596576,0.815355075,-5
25869,760765,1.00E-05,NCI-H1417,-18.74488444,0.735058838,101.508184,0.200311264,-5
29224,762382,1.00E-05,NCI-H1417,-5.470606947,50,103.4440494,-0.452946733,-5
15393,755606,1.00E-05,NCI-H1417,-4.797867299,23.30836558,97.48168907,-3.549137478,-5
16957,755980,1.00E-05,NCI-H1417,-4.060674092,-16.38731431,100.7053256,-1.260568944,-5
18602,756656,1.00E-05,NCI-H1417,-2.570712076,-61.93497839,100.0063309,-0.298745604,-5
18760,756658,1.00E-05,NCI-H1417,-4.784791683,30.80736526,99.48877062,-5.251611131,-5
19075,756662,1.00E-05,NCI-H1417,-3.430202403,-39.92805634,97.1487771,-0.592137519,-5
20395,757438,1.00E-05,NCI-H1417,-15.47100301,-48.55298177,97.24315565,0.249108534,-5
24619,759660,1.00E-05,NCI-H1417,-4.83614202,29.95690186,103.1856361,-0.985862407,-5
26574,761188,1.00E-05,NCI-H1417,-4.851745653,24.1835717,104.4138911,-3.397530305,-5
11013,741078,1.00E-05,NCI-H1417,6.78561005,0.24142649,111.0311363,-0.939907279,-5
12727,754345,1.00E-05,NCI-H1417,-18.79091096,0.677780247,103.5358545,0.829952026,-5
14921,755400,1.00E-05,NCI-H1417,-18.79168495,0.689268409,103.5259643,0.815593257,-5
16878,755927,1.00E-05,NCI-H1417,-4.719357683,13.01530272,103.164609,-1.862502531,-5
21178,758007,1.00E-05,NCI-H1417,-4.774668679,24.70920618,102.688091,-4.097463178,-5
21727,758248,1.00E-05,NCI-H1417,-4.964866144,40.49730935,101.6320054,-7.19763834,-5
23525,758871,1.00E-05,NCI-H1417,-2.499567641,-41.79921051,108.6110168,-0.189862814,-5
24463,759658,1.00E-05,NCI-H1417,-0.585820183,-147.4705299,98.08607227,-0.274736632,-5
25972,760766,1.00E-05,NCI-H1417,-3.37999885,16.74170139,99.49617492,-0.969600843,-5
28209,761692,1.00E-05,NCI-H1417,-12.48011441,0.349077429,98.7851795,1.994539422,-5
13592,754356,1.00E-05,NCI-H1417,-5.120825783,50,103.5767195,-0.857485323,-5
15786,755765,1.00E-05,NCI-H1417,6.79610599,0.253505802,101.0398005,-0.762373329,-5
21490,758245,1.00E-05,NCI-H1417,-5.775418872,50,108.1435648,-0.905758869,-5
23604,758872,1.00E-05,NCI-H1417,-3.994862684,14.32974614,97.98843669,-1.658053563,-5
25011,759677,1.00E-05,NCI-H1417,-8.559021969,50,153.5210532,-0.253342356,-5
17979,756647,1.00E-05,NCI-H1417,6.78668916,0.238675166,104.9691726,-0.885551755,-5
26104,760841,1.00E-05,NCI-H1417,6.79463943,0.24549444,101.5162353,-0.810976459,-5
6209,226080,1.00E-05,NCI-H1417,6.79691918,0.257229103,100.8271327,-0.711047621,-5
20474,757439,1.00E-05,NCI-H1417,-5.368934695,50,98.17037751,-1.295958534,-5
21569,758246,1.00E-05,NCI-H1417,-13.35651114,-16.00468646,99.93801904,0.31575664,-5
13197,754351,1.00E-05,NCI-H1417,-4.238272602,-8.445072495,97.3661096,-1.118848169,-5
23917,759096,1.00E-05,NCI-H1417,-5.806080284,50,105.1664911,-2.59365956,-5
8761,678515,1.00E-05,NCI-H1417,6.79283042,0.254425246,102.0303663,-0.754902559,-5
12334,752840,1.00E-05,NCI-H1417,-18.75031352,0.709573036,100.743211,0.250175454,-5
12255,752493,1.00E-05,NCI-H1417,-13.81063923,-23.92888988,101.5560892,0.286140371,-5
21964,758251,1.00E-05,NCI-H1417,-5.396896621,50,110.405886,-0.656256686,-5
23367,758773,1.00E-05,NCI-H1417,-5.320567474,2.210791642,90.5777178,0.030361127,-8.81697001
15000,755401,1.00E-05,NCI-H1417,-16.96769336,26.58038388,121.1895014,0.066371345,-5
15472,755761,1.00E-05,NCI-H1417,-12.31072056,0.368044332,99.33211146,0.447826035,-5
13513,754355,1.00E-05,NCI-H1417,-4.845027115,-6.416146138,96.20770013,-1.380965259,-5
18136,756649,1.00E-05,NCI-H1417,-18.79738364,0.670585699,106.9920958,0.857239752,-5
23057,758490,1.00E-05,NCI-H1417,6.79324355,0.246328534,101.7374397,-0.825736962,-5
27199,761216,1.00E-05,NCI-H1417,-18.48549018,3.687660082,111.609582,0.087298092,-5
28051,761690,1.00E-05,NCI-H1417,-18.79363945,0.70973657,104.9382617,0.740260448,-5
8289,633782,1.00E-05,NCI-H1417,-4.951462166,30.96189216,99.18291047,-4.540688289,-5
15707,755764,1.00E-05,NCI-H1417,-18.73892525,0.689605381,101.6312214,0.199256177,-5
17743,756644,1.00E-05,NCI-H1417,-4.381956649,-3.561867122,100.5465807,-0.963948595,-5
5315,170984,1.00E-05,NCI-H1417,-12.31595768,0.453019134,99.20182154,0.532243604,-5
12177,751549,1.00E-05,NCI-H1417,-4.798827196,28.46502163,97.02680132,-4.612437359,-5
16800,755926,1.00E-05,NCI-H1417,6.79672298,0.263628282,100.8508595,-0.678183794,-5
18214,756650,1.00E-05,NCI-H1417,-18.79592627,0.728448235,101.0744537,0.702781563,-5
22742,758486,1.00E-05,NCI-H1417,-18.78899649,0.636668075,107.487823,1.001530095,-5
27431,761385,1.00E-05,NCI-H1417,-18.74000375,0.719576828,101.4786708,0.178710288,-5
29092,762381,1.00E-05,NCI-H1417,-4.194432275,-8.75949042,99.32893451,-1.763203869,-5
14764,755388,1.00E-05,NCI-H1417,-18.96562977,-1.368952131,106.0402144,0.112243963,-5
17507,756641,1.00E-05,NCI-H1417,-4.347282079,-4.49928056,98.94226614,-1.023772339,-5
27740,761389,1.00E-05,NCI-H1417,-11.95234551,5.644067778,102.555635,0.287401511,-5
13903,754360,1.00E-05,NCI-H1417,-12.31969378,0.378422869,100.0587626,0.571679653,-5
19464,756877,1.00E-05,NCI-H1417,-11.36486786,15.25356873,100.757592,0.483529053,-5
26182,760842,1.00E-05,NCI-H1417,-4.025762337,-17.36747965,98.29776454,-0.819948021,-5
27354,761266,1.00E-05,NCI-H1417,-12.32719737,0.377986176,99.54734603,0.613166663,-5
18291,756651,1.00E-05,NCI-H1417,-11.38423857,14.5139443,100.7274041,0.425165044,-5
1739,28841,1.00E-05,NCI-H1417,-12.11130505,3.400412945,100.146749,0.41786149,-5
27663,761388,1.00E-05,NCI-H1417,-11.76120431,8.92365448,98.31213548,0.444741841,-5
2593,62343,1.00E-05,NCI-H1417,-12.28969071,0.508981859,101.0376568,0.408000133,-5
35626,766118,1.00E-05,NCI-H1417,-4.746635493,19.12544541,99.14268498,-2.982244227,-5
9072,686288,1.00E-05,NCI-H1417,-5.404009732,17.54240705,130.1352232,-0.140593829,-5
30698,763929,1.00E-05,NCI-H1417,-2.667687047,0.055424917,97.16120986,-2.728550031,-5
32469,764488,1.00E-05,NCI-H1417,-2.790170307,0.067124103,97.8106184,-1.651638303,-5
32546,764515,1.00E-05,NCI-H1417,-4.67396877,-28.78965995,103.4685094,-0.979343017,-5
30544,763758,1.00E-05,NCI-H1417,-12.31089551,0.374957367,100.263463,0.49548853,-5
32007,764237,1.00E-05,NCI-H1417,-4.809669886,26.25069456,97.98526664,-4.108112694,-5
33316,764659,1.00E-05,NCI-H1417,-4.576744621,11.27017238,98.80191135,-0.842508191,-5
36550,766888,1.00E-05,NCI-H1417,-13.73065677,-22.38284413,99.97608344,0.303497282,-5
37089,767048,1.00E-05,NCI-H1417,-6.307036051,50,100.0972293,-2.79401926,-5
37705,767533,1.00E-05,NCI-H1417,-2.891764795,0.106618706,99.3022178,-0.753429214,-5
30467,763579,1.00E-05,NCI-H1417,-6.617464274,50,101.1163355,-1.300844013,-5
31160,764039,1.00E-05,NCI-H1417,-3.818362809,-26.88335999,99.42789661,-0.997215297,-5
31391,764042,1.00E-05,NCI-H1417,-12.33297603,0.44112096,97.04031456,0.533346867,-5
34548,765672,1.00E-05,NCI-H1417,-15.79538729,-54.60945286,101.8228326,0.212317367,-5
35549,765974,1.00E-05,NCI-H1417,-2.125068194,-72.45457649,105.00938,-0.273414624,-5
36165,766819,1.00E-05,NCI-H1417,-2.311981342,-88.37022716,99.72337339,-0.561151042,-5
36242,766820,1.00E-05,NCI-H1417,0.481899743,-197.8421821,97.71650073,-0.321668736,-5
36319,766821,1.00E-05,NCI-H1417,-18.67765386,1.288081141,105.0941929,0.114525801,-5
36473,766887,1.00E-05,NCI-H1417,-2.637803305,0.049693853,98.86580003,-3.13070429,-5
