miRNAName,CellLineName,Expression
hsa-miR-18a-5p,NCI-H187,10.6976216658761
hsa-miR-422a,NCI-H187,3.84560187142639
hsa-miR-2114-5p,NCI-H187,3.60249985860516
hsa-miR-548l,NCI-H187,3.46363365967395
hsa-miR-1294,NCI-H187,3.13795155784857
hsa-miR-548i,NCI-H187,3.95333885337952
hsa-miR-130b-3p,NCI-H187,9.75448564107348
hsa-miR-490-5p,NCI-H187,2.7166355912476
hsa-miR-499b-5p,NCI-H187,3.84560187142639
hsa-miR-1264,NCI-H187,3.72916532096826
hsa-miR-3196,NCI-H187,3.46363365967395
hsa-miR-4647,NCI-H187,2.11903358669097
hsa-miR-652-3p,NCI-H187,7.02572026138944
hsa-miR-621,NCI-H187,2.7166355912476
hsa-miR-4532,NCI-H187,3.13795155784857
hsa-miR-561-3p,NCI-H187,2.44855866429949
hsa-miR-2054,NCI-H187,3.46363365967395
hsa-miR-553,NCI-H187,2.94261905320789
hsa-miR-520h,NCI-H187,4.95866903102758
hsa-miR-2110,NCI-H187,3.60249985860516
hsa-miR-1539,NCI-H187,3.3099633245379
hsa-miR-1208,NCI-H187,2.94261905320789
hsa-miR-615-5p,NCI-H187,4.05358635612127
hsa-miR-514a-3p,NCI-H187,4.39671925605072
hsa-miR-574-3p,NCI-H187,4.85134451187257
hsa-miR-211-5p,NCI-H187,2.44855866429949
hsa-miR-151a-5p,NCI-H187,6.08492679780495
hsa-miR-330-5p,NCI-H187,4.05358635612127
hsa-miR-26a-5p,NCI-H187,10.4580032476448
hsa-miR-301b,NCI-H187,8.08675358754406
hsa-miR-548a-3p,NCI-H187,4.47111249535827
hsa-miR-3200-3p,NCI-H187,4.73538961318708
hsa-miR-1471,NCI-H187,2.94261905320789
hsa-miR-647,NCI-H187,2.44855866429949
hsa-miR-99b-5p,NCI-H187,5.43821615760621
hsa-miR-1268a,NCI-H187,3.46363365967395
hsa-miR-548ah-5p,NCI-H187,3.95333885337952
hsa-miR-105-5p,NCI-H187,8.22215993593672
hsa-miR-663a,NCI-H187,3.3099633245379
hsa-miR-380-3p,NCI-H187,2.94261905320789
hsa-miR-431-5p,NCI-H187,3.46363365967395
hsa-miR-484,NCI-H187,8.06289670314485
hsa-miR-548x-3p,NCI-H187,4.05358635612127
hsa-miR-448,NCI-H187,2.94261905320789
hsa-miR-124-3p,NCI-H187,4.31828033215664
hsa-miR-1275,NCI-H187,2.94261905320789
hsa-miR-1225-3p,NCI-H187,2.94261905320789
hsa-miR-382-5p,NCI-H187,4.05358635612127
hsa-miR-2053,NCI-H187,3.13795155784857
hsa-miR-1252,NCI-H187,1.69124486896622
hsa-miR-133b,NCI-H187,3.13795155784857
hsa-miR-4421,NCI-H187,2.44855866429949
hsa-miR-590-3p,NCI-H187,5.32242092474419
hsa-miR-759,NCI-H187,2.7166355912476
hsa-miR-2117,NCI-H187,5.43821615760621
hsa-miR-641,NCI-H187,5.32242092474419
hsa-miR-548ad,NCI-H187,4.23533026122157
hsa-miR-3690,NCI-H187,2.7166355912476
hsa-miR-1273a,NCI-H187,3.46363365967395
hsa-miR-191-5p,NCI-H187,12.6270031893492
hsa-miR-596,NCI-H187,3.46363365967395
hsa-miR-301a-3p,NCI-H187,11.3672333832219
hsa-miR-330-3p,NCI-H187,4.31828033215664
hsa-miR-125b-5p,NCI-H187,13.7745394171942
hsa-miR-1193,NCI-H187,4.47111249535827
hsa-miR-106a-5p+hsa-miR-17-5p,NCI-H187,13.1896857649843
hsa-miR-491-5p,NCI-H187,3.72916532096826
hsa-miR-1321,NCI-H187,4.54185699306272
hsa-miR-548t-5p,NCI-H187,3.13795155784857
hsa-miR-409-3p,NCI-H187,4.31828033215664
hsa-miR-31-5p,NCI-H187,3.60249985860516
hsa-miR-525-5p,NCI-H187,3.72916532096826
hsa-miR-3180,NCI-H187,1.69124486896622
hsa-miR-1914-5p,NCI-H187,3.46363365967395
hsa-miR-1243,NCI-H187,3.3099633245379
hsa-miR-616-3p,NCI-H187,3.13795155784857
hsa-miR-3185,NCI-H187,4.05358635612127
hsa-miR-4448,NCI-H187,3.84560187142639
hsa-miR-941,NCI-H187,7.06227787913535
hsa-miR-4488,NCI-H187,4.85134451187257
hsa-miR-25-3p,NCI-H187,13.443600668128
hsa-miR-4792,NCI-H187,3.72916532096826
hsa-miR-1281,NCI-H187,3.72916532096826
hsa-miR-656,NCI-H187,4.47111249535827
hsa-miR-605,NCI-H187,3.3099633245379
hsa-miR-193b-3p,NCI-H187,5.36206103207442
hsa-miR-143-3p,NCI-H187,7.76319363930288
hsa-miR-152,NCI-H187,5.57943360464619
hsa-miR-548al,NCI-H187,4.05358635612127
hsa-miR-3934,NCI-H187,3.3099633245379
hsa-miR-1912,NCI-H187,3.46363365967395
hsa-miR-670,NCI-H187,4.05358635612127
hsa-miR-449a,NCI-H187,4.05358635612127
hsa-miR-93-5p,NCI-H187,14.0969288217189
hsa-miR-483-5p,NCI-H187,3.46363365967395
hsa-miR-769-3p,NCI-H187,5.57943360464619
hsa-miR-331-3p,NCI-H187,10.8561078670421
hsa-miR-26b-5p,NCI-H187,8.93436366441871
hsa-miR-935,NCI-H187,3.13795155784857
hsa-miR-520b,NCI-H187,3.72916532096826
hsa-miR-1909-3p,NCI-H187,2.44855866429949
hsa-miR-891a,NCI-H187,6.69418665562264
hsa-miR-3614-5p,NCI-H187,3.3099633245379
hsa-miR-1202,NCI-H187,3.72916532096826
hsa-miR-564,NCI-H187,2.44855866429949
hsa-miR-658,NCI-H187,2.94261905320789
hsa-miR-3180-3p,NCI-H187,3.13795155784857
hsa-miR-4461,NCI-H187,3.46363365967395
hsa-miR-675-5p,NCI-H187,3.13795155784857
hsa-miR-135a-5p,NCI-H187,10.1106713496334
hsa-miR-22-3p,NCI-H187,8.65206849250876
hsa-miR-548n,NCI-H187,4.95866903102758
hsa-miR-300,NCI-H187,3.13795155784857
hsa-miR-432-5p,NCI-H187,4.54185699306272
hsa-miR-375,NCI-H187,11.3088442951651
hsa-miR-151a-3p,NCI-H187,8.98602116164675
hsa-miR-190a,NCI-H187,3.84560187142639
hsa-miR-208b,NCI-H187,2.44855866429949
hsa-miR-433,NCI-H187,4.9060045479222
hsa-miR-34b-3p,NCI-H187,3.3099633245379
hsa-miR-1231,NCI-H187,2.44855866429949
hsa-miR-548s,NCI-H187,2.11903358669097
hsa-miR-502-3p,NCI-H187,2.11903358669097
hsa-miR-92b-3p,NCI-H187,7.91749176291376
hsa-miR-1298,NCI-H187,2.94261905320789
hsa-miR-876-3p,NCI-H187,3.46363365967395
hsa-miR-511,NCI-H187,3.72916532096826
hsa-miR-3131,NCI-H187,2.94261905320789
hsa-miR-1265,NCI-H187,1.08043676410671
hsa-miR-140-3p,NCI-H187,2.11903358669097
hsa-miR-885-3p,NCI-H187,2.44855866429949
hsa-miR-630,NCI-H187,6.96265378048228
hsa-miR-613,NCI-H187,4.23533026122157
hsa-miR-376a-3p,NCI-H187,5.76830230026317
hsa-miR-381,NCI-H187,3.84560187142639
hsa-miR-744-5p,NCI-H187,3.72916532096826
hsa-miR-4741,NCI-H187,3.60249985860516
hsa-miR-567,NCI-H187,3.95333885337952
hsa-miR-210,NCI-H187,6.81336587266618
hsa-miR-329,NCI-H187,3.95333885337952
hsa-miR-1244,NCI-H187,2.94261905320789
hsa-miR-569,NCI-H187,3.3099633245379
hsa-miR-1972,NCI-H187,2.94261905320789
hsa-miR-551a,NCI-H187,4.60929399471154
hsa-miR-597,NCI-H187,5.32242092474419
hsa-miR-519b-5p+hsa-miR-519c-5p,NCI-H187,2.11903358669097
hsa-miR-654-5p,NCI-H187,2.94261905320789
hsa-miR-545-3p,NCI-H187,4.23533026122157
hsa-miR-1245a,NCI-H187,1.08043676410671
hsa-miR-214-3p,NCI-H187,3.13795155784857
hsa-miR-18b-5p,NCI-H187,6.17670725085307
hsa-miR-194-5p,NCI-H187,7.71808157364817
hsa-miR-3164,NCI-H187,3.3099633245379
hsa-miR-572,NCI-H187,2.7166355912476
hsa-miR-760,NCI-H187,2.11903358669097
hsa-miR-449b-5p,NCI-H187,3.60249985860516
hsa-miR-632,NCI-H187,3.95333885337952
hsa-miR-558,NCI-H187,3.84560187142639
hsa-miR-628-3p,NCI-H187,3.3099633245379
hsa-miR-491-3p,NCI-H187,2.94261905320789
hsa-miR-331-5p,NCI-H187,4.85134451187257
hsa-miR-1180,NCI-H187,8.87737210052513
hsa-miR-1276,NCI-H187,4.31828033215664
hsa-miR-499b-3p,NCI-H187,2.7166355912476
hsa-miR-3123,NCI-H187,2.11903358669097
hsa-miR-4521,NCI-H187,3.95333885337952
hsa-miR-1283,NCI-H187,9.63619704095525
hsa-miR-603,NCI-H187,3.46363365967395
hsa-miR-1278,NCI-H187,2.44855866429949
hsa-miR-133a,NCI-H187,2.44855866429949
hsa-miR-139-5p,NCI-H187,4.14731832307627
hsa-miR-3144-5p,NCI-H187,1.08043676410671
hsa-miR-944,NCI-H187,2.44855866429949
hsa-miR-1269a,NCI-H187,5.36206103207442
hsa-miR-518e-3p,NCI-H187,3.60249985860516
hsa-miR-204-5p,NCI-H187,7.35528698231398
hsa-miR-16-5p,NCI-H187,13.4033499948557
hsa-miR-186-5p,NCI-H187,7.79973855374221
hsa-miR-664-3p,NCI-H187,4.79453171623726
hsa-miR-371a-5p,NCI-H187,2.7166355912476
hsa-miR-323b-5p,NCI-H187,3.13795155784857
hsa-miR-617,NCI-H187,2.7166355912476
hsa-miR-2277-5p,NCI-H187,2.94261905320789
hsa-miR-147a,NCI-H187,1.69124486896622
hsa-miR-373-3p,NCI-H187,3.60249985860516
hsa-miR-639,NCI-H187,2.7166355912476
hsa-miR-24-3p,NCI-H187,8.75243085131904
hsa-miR-455-3p,NCI-H187,2.44855866429949
hsa-miR-423-5p,NCI-H187,7.32551858913327
hsa-miR-499a-5p,NCI-H187,3.95333885337952
hsa-miR-548e,NCI-H187,3.72916532096826
hsa-miR-620,NCI-H187,3.3099633245379
hsa-miR-610,NCI-H187,2.11903358669097
hsa-miR-1260b,NCI-H187,5.79750935262164
hsa-miR-1236,NCI-H187,1.69124486896622
hsa-miR-4484,NCI-H187,2.7166355912476
hsa-miR-130a-3p,NCI-H187,8.86362867741365
hsa-miR-1299,NCI-H187,3.95333885337952
hsa-miR-324-5p,NCI-H187,11.0043844866361
hsa-miR-362-5p,NCI-H187,7.86327346908785
hsa-miR-651,NCI-H187,4.23533026122157
hsa-miR-645,NCI-H187,2.7166355912476
hsa-miR-374a-5p,NCI-H187,10.4337924624725
hsa-miR-125a-3p,NCI-H187,4.14731832307627
hsa-miR-206,NCI-H187,2.94261905320789
hsa-miR-424-5p,NCI-H187,4.14731832307627
hsa-miR-378g,NCI-H187,4.39671925605072
hsa-miR-377-3p,NCI-H187,3.3099633245379
hsa-miR-500a-5p+hsa-miR-501-5p,NCI-H187,6.28378580546828
hsa-miR-1227,NCI-H187,2.7166355912476
hsa-miR-920,NCI-H187,2.44855866429949
hsa-miR-517a-3p,NCI-H187,2.44855866429949
hsa-miR-1469,NCI-H187,2.44855866429949
hsa-miR-921,NCI-H187,2.11903358669097
hsa-miR-425-5p,NCI-H187,10.1564797153245
hsa-miR-374c-5p,NCI-H187,3.13795155784857
hsa-miR-1296,NCI-H187,4.73538961318708
hsa-miR-873-5p,NCI-H187,4.73538961318708
hsa-miR-298,NCI-H187,2.44855866429949
hsa-miR-365a-3p,NCI-H187,4.73538961318708
hsa-miR-3161,NCI-H187,3.13795155784857
hsa-miR-584-5p,NCI-H187,2.7166355912476
hsa-miR-1224-3p,NCI-H187,3.46363365967395
hsa-miR-520g,NCI-H187,3.72916532096826
hsa-miR-103a-3p,NCI-H187,5.05855935054054
hsa-miR-509-5p,NCI-H187,3.95333885337952
hsa-miR-148a-3p,NCI-H187,9.62809082002602
hsa-miR-187-3p,NCI-H187,5.0094785525486
hsa-miR-1260a,NCI-H187,8.8601722670635
hsa-miR-15b-5p,NCI-H187,13.7893810359528
hsa-miR-323a-3p,NCI-H187,4.73538961318708
hsa-miR-203,NCI-H187,3.3099633245379
hsa-miR-623,NCI-H187,2.7166355912476
hsa-miR-611,NCI-H187,3.13795155784857
hsa-miR-1537,NCI-H187,4.54185699306272
hsa-miR-1287,NCI-H187,4.14731832307627
hsa-let-7a-5p,NCI-H187,13.659319393025
hsa-miR-609,NCI-H187,3.60249985860516
hsa-miR-208a,NCI-H187,3.84560187142639
hsa-miR-296-5p,NCI-H187,4.73538961318708
hsa-miR-1297,NCI-H187,2.94261905320789
hsa-miR-875-5p,NCI-H187,2.11903358669097
hsa-miR-619,NCI-H187,1.08043676410671
hsa-miR-548ai,NCI-H187,4.67371900478572
hsa-miR-548y,NCI-H187,3.84560187142639
hsa-miR-378f,NCI-H187,3.84560187142639
hsa-miR-98,NCI-H187,10.5984246649762
hsa-miR-1307-3p,NCI-H187,4.73538961318708
hsa-miR-637,NCI-H187,2.11903358669097
hsa-miR-323a-5p,NCI-H187,2.44855866429949
hsa-miR-1225-5p,NCI-H187,3.13795155784857
hsa-miR-372,NCI-H187,2.94261905320789
hsa-miR-509-3p,NCI-H187,3.46363365967395
hsa-miR-1249,NCI-H187,2.44855866429949
hsa-miR-1204,NCI-H187,2.7166355912476
hsa-miR-129-5p,NCI-H187,4.79453171623726
hsa-miR-1911-5p,NCI-H187,3.3099633245379
hsa-miR-939,NCI-H187,2.94261905320789
hsa-miR-520a-5p,NCI-H187,2.7166355912476
hsa-miR-151b,NCI-H187,2.44855866429949
hsa-miR-328,NCI-H187,3.3099633245379
hsa-miR-668,NCI-H187,1.69124486896622
hsa-miR-299-3p,NCI-H187,5.43821615760621
hsa-miR-1976,NCI-H187,2.94261905320789
hsa-miR-549,NCI-H187,5.40064103383146
hsa-miR-498,NCI-H187,3.84560187142639
hsa-miR-940,NCI-H187,5.05855935054054
hsa-miR-1322,NCI-H187,3.84560187142639
hsa-miR-548u,NCI-H187,3.95333885337952
hsa-miR-500b,NCI-H187,2.44855866429949
hsa-miR-374b-5p,NCI-H187,9.72628496888211
hsa-miR-378h,NCI-H187,2.7166355912476
hsa-miR-30d-5p,NCI-H187,10.3151044953441
hsa-miR-514b-3p,NCI-H187,2.44855866429949
hsa-miR-588,NCI-H187,1.69124486896622
hsa-miR-711,NCI-H187,2.44855866429949
hsa-miR-642a-5p,NCI-H187,3.95333885337952
hsa-miR-520f,NCI-H187,2.11903358669097
hsa-miR-1253,NCI-H187,6.63068946669428
hsa-miR-628-5p,NCI-H187,5.54540389040411
hsa-miR-2682-5p,NCI-H187,5.36206103207442
hsa-miR-559,NCI-H187,3.3099633245379
hsa-miR-125a-5p,NCI-H187,3.46363365967395
hsa-miR-501-3p,NCI-H187,3.72916532096826
hsa-miR-1915-3p,NCI-H187,4.39671925605072
hsa-miR-555,NCI-H187,4.85134451187257
hsa-miR-517b-3p,NCI-H187,1.69124486896622
hsa-miR-455-5p,NCI-H187,2.7166355912476
hsa-miR-490-3p,NCI-H187,3.13795155784857
hsa-miR-577,NCI-H187,4.47111249535827
hsa-miR-629-5p,NCI-H187,4.54185699306272
hsa-miR-612,NCI-H187,5.28166080236902
hsa-miR-1273f,NCI-H187,1.69124486896622
hsa-miR-149-5p,NCI-H187,7.61521272997148
hsa-miR-4455,NCI-H187,3.60249985860516
hsa-miR-642b-3p,NCI-H187,1.69124486896622
hsa-miR-615-3p,NCI-H187,6.82759415363494
hsa-miR-1913,NCI-H187,2.7166355912476
hsa-miR-362-3p,NCI-H187,7.52204707104632
hsa-miR-1282,NCI-H187,2.94261905320789
hsa-miR-548c-3p,NCI-H187,3.84560187142639
hsa-miR-10a-5p,NCI-H187,11.8364993071342
hsa-miR-296-3p,NCI-H187,3.13795155784857
hsa-miR-324-3p,NCI-H187,4.79453171623726
hsa-miR-363-3p,NCI-H187,4.47111249535827
hsa-miR-552,NCI-H187,3.3099633245379
hsa-miR-325,NCI-H187,0
hsa-miR-548c-5p,NCI-H187,2.44855866429949
hsa-miR-548p,NCI-H187,2.44855866429949
hsa-miR-188-5p,NCI-H187,4.47111249535827
hsa-miR-297,NCI-H187,3.72916532096826
hsa-miR-595,NCI-H187,2.94261905320789
hsa-miR-520a-3p,NCI-H187,3.60249985860516
hsa-miR-543,NCI-H187,3.84560187142639
hsa-miR-887,NCI-H187,1.69124486896622
hsa-miR-92a-3p,NCI-H187,10.9247238839809
hsa-miR-1273c,NCI-H187,3.3099633245379
hsa-miR-661,NCI-H187,2.94261905320789
hsa-miR-649,NCI-H187,3.46363365967395
hsa-miR-137,NCI-H187,4.60929399471154
hsa-miR-1270,NCI-H187,4.14731832307627
hsa-miR-640,NCI-H187,1.69124486896622
hsa-miR-3154,NCI-H187,3.84560187142639
hsa-miR-21-5p,NCI-H187,9.67212172760138
hsa-miR-4451,NCI-H187,2.44855866429949
hsa-miR-30a-5p,NCI-H187,6.93663445507174
hsa-miR-429,NCI-H187,12.7356805938871
hsa-miR-626,NCI-H187,3.84560187142639
hsa-miR-99a-5p,NCI-H187,5.28166080236902
hsa-miR-1262,NCI-H187,2.11903358669097
hsa-miR-299-5p,NCI-H187,2.11903358669097
hsa-miR-937,NCI-H187,3.13795155784857
hsa-miR-518d-3p,NCI-H187,2.44855866429949
hsa-miR-607,NCI-H187,2.11903358669097
hsa-miR-1247-5p,NCI-H187,3.60249985860516
hsa-miR-1203,NCI-H187,2.11903358669097
hsa-miR-138-5p,NCI-H187,2.11903358669097
hsa-miR-1910,NCI-H187,2.94261905320789
hsa-miR-570-3p,NCI-H187,7.1212210838789
hsa-miR-122-5p,NCI-H187,3.95333885337952
hsa-miR-1306-3p,NCI-H187,3.46363365967395
hsa-miR-1301,NCI-H187,6.15430370239367
hsa-miR-891b,NCI-H187,4.47111249535827
hsa-miR-3676-3p,NCI-H187,4.39671925605072
hsa-miR-608,NCI-H187,2.7166355912476
hsa-miR-1292,NCI-H187,3.13795155784857
hsa-miR-539-5p,NCI-H187,1.69124486896622
hsa-miR-188-3p,NCI-H187,2.7166355912476
hsa-miR-205-5p,NCI-H187,5.73849171800793
hsa-miR-1295a,NCI-H187,3.95333885337952
hsa-miR-548f,NCI-H187,1.69124486896622
hsa-miR-3192,NCI-H187,3.13795155784857
hsa-miR-602,NCI-H187,1.08043676410671
hsa-miR-1285-3p,NCI-H187,3.3099633245379
hsa-miR-532-3p,NCI-H187,5.5105520662206
hsa-miR-663b,NCI-H187,0
hsa-miR-518f-3p,NCI-H187,2.11903358669097
hsa-miR-2115-5p,NCI-H187,2.94261905320789
hsa-miR-326,NCI-H187,2.94261905320789
hsa-miR-10b-5p,NCI-H187,4.9060045479222
hsa-miR-29b-3p,NCI-H187,9.42784750865911
hsa-miR-379-5p,NCI-H187,3.13795155784857
hsa-miR-548q,NCI-H187,4.67371900478572
hsa-miR-150-5p,NCI-H187,2.94261905320789
hsa-miR-190b,NCI-H187,1.08043676410671
hsa-miR-1207-3p,NCI-H187,2.44855866429949
hsa-miR-509-3-5p,NCI-H187,2.44855866429949
hsa-miR-497-5p,NCI-H187,4.95866903102758
hsa-miR-583,NCI-H187,2.94261905320789
hsa-miR-1182,NCI-H187,2.44855866429949
hsa-miR-513c-5p,NCI-H187,3.72916532096826
hsa-miR-1237,NCI-H187,2.7166355912476
hsa-miR-454-3p,NCI-H187,7.40357538680114
hsa-miR-4485,NCI-H187,5.23971552896446
hsa-miR-892a,NCI-H196,3.47423718533691
hsa-miR-128,NCI-H196,6.88650416916676
hsa-miR-627,NCI-H196,4.10278819154974
hsa-miR-3605-5p,NCI-H196,2.3349649952468
hsa-miR-562,NCI-H196,2.3349649952468
hsa-miR-1323,NCI-H196,4.40782424070391
hsa-miR-938,NCI-H196,2.82131853710679
hsa-miR-515-3p,NCI-H196,3.47423718533691
hsa-let-7c,NCI-H196,9.87579516369012
hsa-miR-195-5p,NCI-H196,8.80087594221614
hsa-miR-140-5p,NCI-H196,9.19864429451681
hsa-miR-302b-3p,NCI-H196,3.71547188020354
hsa-miR-335-5p,NCI-H196,6.35592795878518
hsa-miR-590-5p,NCI-H196,8.82037261052098
hsa-miR-1245b-5p,NCI-H196,4.10278819154974
hsa-miR-337-5p,NCI-H196,3.18440320088447
hsa-miR-27b-3p,NCI-H196,11.8777481259157
hsa-miR-302d-3p,NCI-H196,6.78431361962087
hsa-miR-1238,NCI-H196,2.3349649952468
hsa-miR-449c-5p,NCI-H196,2.3349649952468
hsa-miR-29c-3p,NCI-H196,8.86486562947733
hsa-miR-95,NCI-H196,3.71547188020354
hsa-miR-1226-3p,NCI-H196,3.92208890498724
hsa-miR-485-5p,NCI-H196,2.3349649952468
hsa-miR-892b,NCI-H196,2.3349649952468
hsa-miR-524-3p,NCI-H196,0
hsa-miR-581,NCI-H196,1.59583474903406
hsa-miR-574-5p,NCI-H196,8.31543443313309
hsa-miR-770-5p,NCI-H196,3.71547188020354
hsa-miR-3190-5p,NCI-H196,3.18440320088447
hsa-miR-2277-3p,NCI-H196,3.71547188020354
hsa-miR-563,NCI-H196,3.18440320088447
hsa-miR-15a-5p,NCI-H196,12.8682198093739
hsa-miR-302f,NCI-H196,3.92208890498724
hsa-miR-197-3p,NCI-H196,8.54371094082899
hsa-miR-28-3p,NCI-H196,8.6198625351096
hsa-miR-1205,NCI-H196,3.47423718533691
hsa-miR-338-5p,NCI-H196,3.18440320088447
hsa-miR-4458,NCI-H196,3.18440320088447
hsa-miR-142-5p,NCI-H196,3.47423718533691
hsa-miR-544a,NCI-H196,3.71547188020354
hsa-miR-548k,NCI-H196,3.71547188020354
hsa-miR-450a-5p,NCI-H196,9.03026696260996
hsa-miR-516a-3p,NCI-H196,3.18440320088447
hsa-miR-339-3p,NCI-H196,2.82131853710679
hsa-miR-1257,NCI-H196,3.18440320088447
hsa-miR-412,NCI-H196,3.71547188020354
hsa-miR-622,NCI-H196,1.59583474903406
hsa-miR-218-5p,NCI-H196,6.81054783711205
hsa-miR-192-5p,NCI-H196,5.50777115638704
hsa-miR-646,NCI-H196,4.65948639264864
hsa-miR-129-2-3p,NCI-H196,3.71547188020354
hsa-miR-1288,NCI-H196,3.71547188020354
hsa-miR-3175,NCI-H196,2.82131853710679
hsa-miR-1286,NCI-H196,2.82131853710679
hsa-miR-132-3p,NCI-H196,7.68153398022826
hsa-miR-100-5p,NCI-H196,11.2906494193739
hsa-miR-889,NCI-H196,2.3349649952468
hsa-miR-802,NCI-H196,2.3349649952468
hsa-miR-141-3p,NCI-H196,2.82131853710679
hsa-miR-582-3p,NCI-H196,3.47423718533691
hsa-miR-1,NCI-H196,2.82131853710679
hsa-miR-762,NCI-H196,2.82131853710679
hsa-miR-153,NCI-H196,3.71547188020354
hsa-miR-922,NCI-H196,3.47423718533691
hsa-miR-526a+hsa-miR-520c-5p+hsa-miR-518d-5p,NCI-H196,1.59583474903406
hsa-miR-601,NCI-H196,4.26335315130511
hsa-miR-2052,NCI-H196,3.92208890498724
hsa-miR-1251,NCI-H196,2.82131853710679
hsa-miR-618,NCI-H196,4.96995187748128
hsa-let-7f-5p,NCI-H196,10.1748733276767
hsa-miR-198,NCI-H196,3.71547188020354
hsa-miR-144-3p,NCI-H196,7.81710511451046
hsa-miR-1258,NCI-H196,3.71547188020354
hsa-miR-378b,NCI-H196,2.82131853710679
hsa-miR-410,NCI-H196,3.18440320088447
hsa-miR-369-5p,NCI-H196,2.82131853710679
hsa-miR-34c-3p,NCI-H196,5.7438928208565
hsa-miR-492,NCI-H196,2.3349649952468
hsa-miR-1179,NCI-H196,4.26335315130511
hsa-miR-215,NCI-H196,2.82131853710679
hsa-miR-155-5p,NCI-H196,8.83322553376289
hsa-miR-766-3p,NCI-H196,3.47423718533691
hsa-miR-671-5p,NCI-H196,2.3349649952468
hsa-miR-499a-3p,NCI-H196,4.26335315130511
hsa-miR-486-3p,NCI-H196,6.70262117072433
hsa-miR-659-3p,NCI-H196,3.47423718533691
hsa-miR-503,NCI-H196,7.86795676987494
hsa-miR-3136-5p,NCI-H196,4.10278819154974
hsa-miR-1273d,NCI-H196,4.26335315130511
hsa-miR-127-5p,NCI-H196,3.18440320088447
hsa-miR-145-5p,NCI-H196,13.4601264256253
hsa-let-7g-5p,NCI-H196,13.230139749892
hsa-miR-758,NCI-H196,3.47423718533691
hsa-miR-548am-3p,NCI-H196,3.18440320088447
hsa-miR-320a,NCI-H196,4.26335315130511
hsa-miR-7-5p,NCI-H196,3.47423718533691
hsa-miR-1825,NCI-H196,3.18440320088447
hsa-miR-542-3p,NCI-H196,5.06018134236157
hsa-miR-32-5p,NCI-H196,8.77446363324024
hsa-miR-485-3p,NCI-H196,2.82131853710679
hsa-miR-554,NCI-H196,2.3349649952468
hsa-miR-502-5p,NCI-H196,3.18440320088447
hsa-miR-493-3p,NCI-H196,3.47423718533691
hsa-miR-625-5p,NCI-H196,4.26335315130511
hsa-miR-369-3p,NCI-H196,2.3349649952468
hsa-miR-367-3p,NCI-H196,3.92208890498724
hsa-miR-580,NCI-H196,3.18440320088447
hsa-miR-1183,NCI-H196,4.10278819154974
hsa-miR-378a-3p+hsa-miR-378i,NCI-H196,3.71547188020354
hsa-miR-518b,NCI-H196,3.92208890498724
hsa-miR-578,NCI-H196,3.47423718533691
hsa-miR-635,NCI-H196,2.82131853710679
hsa-miR-135b-5p,NCI-H196,4.40782424070391
hsa-miR-3187-3p,NCI-H196,4.77056568522337
hsa-miR-557,NCI-H196,0
hsa-miR-579,NCI-H196,7.5936218812305
hsa-miR-890,NCI-H196,3.71547188020354
hsa-miR-515-5p,NCI-H196,1.59583474903406
hsa-miR-576-3p,NCI-H196,2.82131853710679
hsa-miR-513a-3p,NCI-H196,3.47423718533691
hsa-miR-767-5p,NCI-H196,3.47423718533691
hsa-miR-33a-5p,NCI-H196,6.55526255500114
hsa-miR-487b,NCI-H196,4.10278819154974
hsa-miR-934,NCI-H196,3.18440320088447
hsa-miR-532-5p,NCI-H196,7.04957723737882
hsa-miR-1908,NCI-H196,4.26335315130511
hsa-miR-614,NCI-H196,3.71547188020354
hsa-miR-653,NCI-H196,3.92208890498724
hsa-miR-1200,NCI-H196,3.71547188020354
hsa-miR-520c-3p,NCI-H196,3.92208890498724
hsa-miR-3182,NCI-H196,4.26335315130511
hsa-miR-337-3p,NCI-H196,5.50777115638704
hsa-miR-302c-3p,NCI-H196,3.92208890498724
hsa-miR-409-5p,NCI-H196,3.18440320088447
hsa-miR-550a-5p,NCI-H196,3.47423718533691
hsa-let-7d-5p,NCI-H196,10.4540182030455
hsa-miR-216a,NCI-H196,4.65948639264864
hsa-miR-1245b-3p,NCI-H196,3.18440320088447
hsa-miR-548a-5p,NCI-H196,5.30126492622936
hsa-miR-504,NCI-H196,3.71547188020354
hsa-miR-888-5p,NCI-H196,4.40782424070391
hsa-miR-631,NCI-H196,5.68838572912377
hsa-miR-1272,NCI-H196,3.18440320088447
hsa-miR-606,NCI-H196,1.59583474903406
hsa-miR-598,NCI-H196,0
hsa-miR-1267,NCI-H196,3.71547188020354
hsa-miR-1284,NCI-H196,3.18440320088447
hsa-miR-548d-3p,NCI-H196,5.57052222167864
hsa-miR-4431,NCI-H196,3.47423718533691
hsa-miR-885-5p,NCI-H196,3.71547188020354
hsa-miR-142-3p,NCI-H196,4.10278819154974
hsa-let-7e-5p,NCI-H196,10.925412430882
hsa-miR-1290,NCI-H196,4.26335315130511
hsa-miR-216b,NCI-H196,4.77056568522337
hsa-miR-548an,NCI-H196,3.18440320088447
hsa-miR-196a-5p,NCI-H196,8.54371094082899
hsa-miR-494,NCI-H196,5.50777115638704
hsa-miR-1233,NCI-H196,5.44216608044917
hsa-miR-487a,NCI-H196,2.82131853710679
hsa-miR-512-3p,NCI-H196,3.92208890498724
hsa-miR-586,NCI-H196,3.18440320088447
